,ID,Clothing ID,Age,Rating,Division Name,Department Name,Class Name,USER ID,New Clothing ID
604,604,820,35,5,General,Tops,Blouses,246,65
605,605,1072,59,5,General,Dresses,Dresses,292,23
606,606,1094,64,3,General,Dresses,Dresses,367,43
607,607,833,40,4,General,Tops,Blouses,267,75
608,608,1037,22,4,General,Bottoms,Jeans,378,7
609,609,1094,53,3,General,Dresses,Dresses,8,43
610,610,995,34,2,General,Bottoms,Skirts,379,141
613,613,985,24,5,General,Jackets,Jackets,381,138
614,614,1059,37,5,General,Bottoms,Pants,382,18
615,615,985,65,5,General,Jackets,Jackets,383,138
616,616,1059,36,5,General,Bottoms,Pants,384,18
618,618,1059,27,5,General,Bottoms,Pants,386,18
628,628,1059,80,5,General,Bottoms,Pants,393,18
629,629,838,44,4,General,Tops,Blouses,209,79
631,631,838,41,5,General,Tops,Blouses,15,79
632,632,838,48,1,General,Tops,Blouses,211,79
634,634,1059,42,3,General,Bottoms,Pants,193,18
636,636,1008,38,5,General,Bottoms,Skirts,120,146
637,637,838,58,5,General,Tops,Blouses,394,79
640,640,1059,66,5,General,Bottoms,Pants,397,18
641,641,1059,51,4,General,Bottoms,Pants,398,18
642,642,1059,38,5,General,Bottoms,Pants,399,18
644,644,1059,35,2,General,Bottoms,Pants,400,18
646,646,1059,37,1,General,Bottoms,Pants,382,18
647,647,985,30,4,General,Jackets,Jackets,401,138
649,649,1059,48,5,General,Bottoms,Pants,199,18
650,650,1059,49,5,General,Bottoms,Pants,201,18
652,652,1059,40,5,General,Bottoms,Pants,364,18
653,653,1059,38,2,General,Bottoms,Pants,399,18
655,655,1008,46,5,General,Bottoms,Skirts,404,146
658,658,1008,22,5,General,Bottoms,Skirts,406,146
660,660,838,43,5,General,Tops,Blouses,258,79
661,661,1059,67,5,General,Bottoms,Pants,408,18
662,662,1059,45,5,General,Bottoms,Pants,409,18
664,664,1059,58,5,General,Bottoms,Pants,411,18
669,669,838,29,2,General,Tops,Blouses,284,79
670,670,1008,29,3,General,Bottoms,Skirts,33,146
671,671,1059,47,4,General,Bottoms,Pants,13,18
672,672,838,25,5,General,Tops,Blouses,286,79
674,674,1059,30,5,General,Bottoms,Pants,415,18
675,675,1059,34,2,General,Bottoms,Pants,14,18
676,676,1059,60,3,General,Bottoms,Pants,416,18
677,677,1059,45,5,General,Bottoms,Pants,409,18
678,678,1008,55,5,General,Bottoms,Skirts,417,146
680,680,886,36,4,General,Tops,Knits,419,110
681,681,1087,62,4,General,Dresses,Dresses,420,37
682,682,873,57,5,General,Tops,Knits,58,101
683,683,1087,23,5,General,Dresses,Dresses,313,37
684,684,886,37,4,General,Tops,Knits,61,110
686,686,886,58,5,General,Tops,Knits,59,110
687,687,937,36,3,General,Tops,Sweaters,30,124
688,688,1087,52,5,General,Dresses,Dresses,173,37
689,689,937,39,5,General,Tops,Sweaters,312,124
690,690,937,33,5,General,Tops,Sweaters,23,124
691,691,1059,48,5,General,Bottoms,Pants,199,18
692,692,1110,23,1,General Petite,Dresses,Dresses,422,52
693,693,1059,38,5,General,Bottoms,Pants,399,18
694,694,1110,24,4,General Petite,Dresses,Dresses,291,52
695,695,873,38,3,General,Tops,Knits,200,101
696,696,886,52,5,General,Tops,Knits,96,110
697,697,1087,36,5,General,Dresses,Dresses,221,37
698,698,937,26,5,General,Tops,Sweaters,423,124
699,699,1110,35,2,General,Dresses,Dresses,304,52
700,700,886,48,5,General,Tops,Knits,41,110
701,701,937,59,3,General,Tops,Sweaters,424,124
702,702,886,46,4,General,Tops,Knits,46,110
705,705,937,29,5,General,Tops,Sweaters,295,124
706,706,1110,45,2,General,Dresses,Dresses,226,52
707,707,1087,32,5,General,Dresses,Dresses,95,37
708,708,1059,40,5,General,Bottoms,Pants,364,18
711,711,937,74,4,General,Tops,Sweaters,429,124
712,712,1110,48,4,General,Dresses,Dresses,372,52
713,713,1110,35,4,General,Dresses,Dresses,304,52
714,714,886,50,5,General Petite,Tops,Knits,430,110
715,715,937,38,5,General,Tops,Sweaters,34,124
716,716,886,42,5,General Petite,Tops,Knits,431,110
717,717,937,45,5,General,Tops,Sweaters,432,124
718,718,937,38,5,General,Tops,Sweaters,34,124
719,719,873,51,5,General,Tops,Knits,90,101
720,720,937,38,5,General,Tops,Sweaters,34,124
721,721,886,46,5,General Petite,Tops,Knits,108,110
722,722,873,30,5,General,Tops,Knits,140,101
723,723,886,45,5,General Petite,Tops,Knits,433,110
725,725,886,36,5,General Petite,Tops,Knits,435,110
726,726,886,49,4,General Petite,Tops,Knits,436,110
727,727,1087,39,4,General,Dresses,Dresses,48,37
728,728,937,48,5,General,Tops,Sweaters,437,124
729,729,1087,55,3,General,Dresses,Dresses,19,37
730,730,1087,36,5,General,Dresses,Dresses,221,37
731,731,886,25,4,General Petite,Tops,Knits,438,110
732,732,1110,47,5,General Petite,Dresses,Dresses,439,52
733,733,886,41,5,General Petite,Tops,Knits,440,110
734,734,1110,38,4,General Petite,Dresses,Dresses,320,52
736,736,937,34,5,General,Tops,Sweaters,442,124
737,737,886,33,5,General Petite,Tops,Knits,87,110
739,739,1087,29,5,General,Dresses,Dresses,218,37
740,740,937,44,5,General,Tops,Sweaters,444,124
741,741,886,47,4,General Petite,Tops,Knits,66,110
742,742,886,39,4,General Petite,Tops,Knits,6,110
743,743,1087,44,4,General,Dresses,Dresses,92,37
744,744,937,40,3,General,Tops,Sweaters,445,124
745,745,937,39,1,General,Tops,Sweaters,312,124
746,746,886,50,4,General Petite,Tops,Knits,430,110
748,748,886,54,3,General Petite,Tops,Knits,447,110
749,749,886,34,5,General Petite,Tops,Knits,279,110
750,750,937,60,5,General,Tops,Sweaters,448,124
751,751,937,22,5,General,Tops,Sweaters,449,124
752,752,1087,58,5,General,Dresses,Dresses,450,37
753,753,1087,55,4,General,Dresses,Dresses,19,37
754,754,1087,62,3,General,Dresses,Dresses,420,37
755,755,1087,43,2,General,Dresses,Dresses,451,37
756,756,886,26,5,General Petite,Tops,Knits,160,110
757,757,886,37,5,General Petite,Tops,Knits,75,110
758,758,937,32,3,General,Tops,Sweaters,452,124
760,760,937,43,5,General,Tops,Sweaters,454,124
761,761,886,44,5,General Petite,Tops,Knits,85,110
762,762,937,37,3,General,Tops,Sweaters,455,124
763,763,937,49,3,General,Tops,Sweaters,456,124
764,764,1087,34,4,General,Dresses,Dresses,1,37
767,767,1087,36,3,General,Dresses,Dresses,221,37
768,768,937,46,2,General,Tops,Sweaters,459,124
769,769,937,32,1,General,Tops,Sweaters,452,124
770,770,1110,24,4,General Petite,Dresses,Dresses,291,52
771,771,1087,44,4,General,Dresses,Dresses,92,37
773,773,1087,38,2,General,Dresses,Dresses,241,37
774,774,1110,42,5,General Petite,Dresses,Dresses,461,52
775,775,1110,35,2,General Petite,Dresses,Dresses,143,52
776,776,873,52,5,General,Tops,Knits,96,101
777,777,895,38,5,General,Tops,Fine gauge,302,111
778,778,895,25,5,General,Tops,Fine gauge,259,111
779,779,895,56,5,General,Tops,Fine gauge,44,111
780,780,1072,56,2,General,Dresses,Dresses,247,23
781,781,895,23,5,General,Tops,Fine gauge,39,111
782,782,945,53,1,General,Tops,Sweaters,462,129
783,783,895,47,3,General,Tops,Fine gauge,255,111
784,784,850,45,4,General,Tops,Blouses,357,84
785,785,945,33,5,General,Tops,Sweaters,23,129
786,786,895,56,4,General,Tops,Fine gauge,44,111
788,788,850,49,5,General,Tops,Blouses,370,84
789,789,850,36,4,General,Tops,Blouses,64,84
790,790,895,58,3,General,Tops,Fine gauge,308,111
791,791,1072,35,5,General,Dresses,Dresses,304,23
793,793,945,43,1,General,Tops,Sweaters,454,129
794,794,833,42,3,General Petite,Tops,Blouses,465,75
795,795,833,43,5,General Petite,Tops,Blouses,257,75
796,796,833,54,5,General Petite,Tops,Blouses,254,75
797,797,850,36,5,General,Tops,Blouses,64,84
798,798,833,43,4,General Petite,Tops,Blouses,257,75
799,799,1072,68,5,General,Dresses,Dresses,71,23
800,800,895,60,4,General,Tops,Fine gauge,466,111
801,801,850,32,5,General,Tops,Blouses,206,84
802,802,833,55,5,General Petite,Tops,Blouses,185,75
803,803,895,39,5,General,Tops,Fine gauge,145,111
804,804,895,60,5,General,Tops,Fine gauge,466,111
805,805,833,42,4,General Petite,Tops,Blouses,465,75
806,806,895,50,2,General,Tops,Fine gauge,147,111
807,807,886,23,2,General Petite,Tops,Knits,81,110
808,808,886,39,3,General Petite,Tops,Knits,6,110
809,809,886,32,5,General Petite,Tops,Knits,467,110
810,810,886,56,5,General Petite,Tops,Knits,468,110
811,811,1078,61,5,General Petite,Dresses,Dresses,469,28
812,812,1089,34,5,General Petite,Dresses,Dresses,305,39
813,813,895,48,3,General,Tops,Fine gauge,470,111
814,814,886,34,2,General Petite,Tops,Knits,279,110
815,815,895,42,3,General,Tops,Fine gauge,471,111
817,817,886,29,4,General Petite,Tops,Knits,472,110
818,818,886,43,2,General Petite,Tops,Knits,473,110
819,819,886,63,3,General Petite,Tops,Knits,474,110
821,821,886,60,4,General Petite,Tops,Knits,476,110
822,822,1078,39,5,General Petite,Dresses,Dresses,9,28
823,823,1060,39,4,General Petite,Bottoms,Pants,362,19
824,824,886,32,5,General Petite,Tops,Knits,467,110
825,825,886,39,2,General Petite,Tops,Knits,6,110
826,826,895,54,3,General,Tops,Fine gauge,171,111
827,827,895,71,4,General,Tops,Fine gauge,477,111
828,828,886,46,3,General Petite,Tops,Knits,108,110
829,829,895,30,2,General,Tops,Fine gauge,271,111
830,830,895,59,2,General,Tops,Fine gauge,478,111
831,831,1089,26,3,General Petite,Dresses,Dresses,479,39
832,832,886,46,5,General Petite,Tops,Knits,108,110
833,833,895,31,4,General,Tops,Fine gauge,307,111
834,834,868,46,4,General,Tops,Knits,46,96
835,835,895,35,2,General,Tops,Fine gauge,150,111
836,836,886,61,2,General Petite,Tops,Knits,72,110
837,837,886,34,4,General Petite,Tops,Knits,279,110
838,838,886,55,2,General Petite,Tops,Knits,480,110
839,839,1089,36,5,General Petite,Dresses,Dresses,53,39
840,840,1078,46,5,General Petite,Dresses,Dresses,481,28
841,841,895,49,4,General,Tops,Fine gauge,268,111
842,842,975,28,3,General,Jackets,Jackets,482,136
843,843,975,74,5,General,Jackets,Jackets,483,136
844,844,886,37,4,General Petite,Tops,Knits,75,110
846,846,1078,82,5,General Petite,Dresses,Dresses,485,28
847,847,1060,49,1,General Petite,Bottoms,Pants,486,19
848,848,886,41,4,General Petite,Tops,Knits,440,110
849,849,886,35,5,General Petite,Tops,Knits,111,110
850,850,886,23,5,General Petite,Tops,Knits,81,110
851,851,886,37,5,General Petite,Tops,Knits,75,110
852,852,1078,41,5,General,Dresses,Dresses,243,28
853,853,1078,56,5,General,Dresses,Dresses,247,28
854,854,1078,42,5,General,Dresses,Dresses,294,28
855,855,895,30,5,General,Tops,Fine gauge,271,111
856,856,886,52,4,General Petite,Tops,Knits,487,110
858,858,895,29,3,General Petite,Tops,Fine gauge,488,111
859,859,886,27,5,General Petite,Tops,Knits,489,110
860,860,886,26,5,General Petite,Tops,Knits,160,110
861,861,1089,28,5,General Petite,Dresses,Dresses,490,39
862,862,975,45,3,General,Jackets,Jackets,491,136
863,863,886,29,5,General Petite,Tops,Knits,472,110
864,864,1078,47,4,General,Dresses,Dresses,17,28
865,865,895,28,5,General Petite,Tops,Fine gauge,492,111
866,866,1060,38,2,General Petite,Bottoms,Pants,493,19
867,867,895,64,5,General Petite,Tops,Fine gauge,287,111
868,868,975,64,4,General,Jackets,Jackets,360,136
869,869,886,52,5,General Petite,Tops,Knits,487,110
870,870,975,52,5,General,Jackets,Jackets,106,136
871,871,815,72,4,General Petite,Tops,Blouses,494,62
873,873,823,39,2,General Petite,Tops,Blouses,77,67
874,874,1055,29,2,General Petite,Bottoms,Pants,496,16
875,875,1081,47,3,General,Dresses,Dresses,17,31
877,877,1081,51,5,General,Dresses,Dresses,97,31
878,878,936,35,5,General Petite,Tops,Sweaters,497,123
880,880,1081,50,2,General,Dresses,Dresses,12,31
882,882,1055,36,4,General Petite,Bottoms,Pants,500,16
883,883,1055,43,2,General Petite,Bottoms,Pants,501,16
886,886,1086,44,4,General,Dresses,Dresses,92,36
887,887,1055,63,2,General Petite,Bottoms,Pants,504,16
889,889,1081,42,1,General,Dresses,Dresses,294,31
891,891,815,34,5,General Petite,Tops,Blouses,249,62
893,893,860,30,5,General Petite,Tops,Knits,508,88
894,894,952,43,5,General Petite,Tops,Sweaters,509,131
895,895,952,59,3,General Petite,Tops,Sweaters,510,131
896,896,861,36,5,General,Tops,Knits,419,89
897,897,1008,66,4,General Petite,Bottoms,Skirts,511,146
898,898,952,39,4,General Petite,Tops,Sweaters,512,131
899,899,1066,48,4,General,Bottoms,Pants,199,20
900,900,1008,52,5,General Petite,Bottoms,Skirts,180,146
901,901,1025,30,1,General,Bottoms,Jeans,513,1
903,903,861,48,3,General,Tops,Knits,41,89
904,904,1066,53,3,General,Bottoms,Pants,514,20
905,905,1008,29,5,General Petite,Bottoms,Skirts,515,146
907,907,1008,46,5,General Petite,Bottoms,Skirts,516,146
908,908,862,40,5,General,Tops,Knits,38,90
909,909,1008,44,4,General Petite,Bottoms,Skirts,168,146
910,910,952,56,5,General Petite,Tops,Sweaters,517,131
911,911,1025,69,5,General,Bottoms,Jeans,518,1
912,912,1111,47,5,General Petite,Dresses,Dresses,439,53
913,913,1066,21,5,General,Bottoms,Pants,519,20
915,915,1008,67,3,General Petite,Bottoms,Skirts,174,146
916,916,861,66,5,General,Tops,Knits,50,89
917,917,862,51,5,General,Tops,Knits,90,90
918,918,1066,35,5,General,Bottoms,Pants,400,20
919,919,1008,41,5,General Petite,Bottoms,Skirts,153,146
920,920,1066,46,4,General,Bottoms,Pants,188,20
921,921,1066,43,5,General,Bottoms,Pants,521,20
922,922,1008,43,5,General Petite,Bottoms,Skirts,522,146
923,923,861,36,5,General,Tops,Knits,419,89
924,924,1028,41,5,General Petite,Bottoms,Jeans,365,2
925,925,1080,55,5,General Petite,Dresses,Dresses,523,30
926,926,1008,52,5,General Petite,Bottoms,Skirts,180,146
927,927,1008,50,3,General Petite,Bottoms,Skirts,524,146
928,928,952,77,5,General Petite,Tops,Sweaters,525,131
929,929,952,39,5,General Petite,Tops,Sweaters,512,131
930,930,1066,57,4,General,Bottoms,Pants,186,20
931,931,862,65,5,General,Tops,Knits,227,90
933,933,1066,45,5,General,Bottoms,Pants,409,20
934,934,1066,60,3,General,Bottoms,Pants,416,20
935,935,1066,35,5,General,Bottoms,Pants,400,20
936,936,1047,46,5,General,Bottoms,Pants,188,10
937,937,1094,27,3,General,Dresses,Dresses,527,43
938,938,936,30,4,General,Tops,Sweaters,528,123
939,939,1033,20,5,General Petite,Bottoms,Jeans,529,5
940,940,936,51,5,General,Tops,Sweaters,530,123
941,941,1094,35,5,General,Dresses,Dresses,304,43
942,942,1094,46,2,General,Dresses,Dresses,343,43
944,944,1094,41,5,General,Dresses,Dresses,243,43
945,945,1094,39,3,General,Dresses,Dresses,48,43
949,949,936,36,4,General,Tops,Sweaters,30,123
950,950,1094,35,4,General,Dresses,Dresses,304,43
952,952,1033,37,4,General Petite,Bottoms,Jeans,535,5
954,954,1094,44,5,General,Dresses,Dresses,92,43
955,955,936,31,3,General,Tops,Sweaters,537,123
956,956,1094,54,5,General,Dresses,Dresses,215,43
957,957,936,31,5,General,Tops,Sweaters,537,123
958,958,936,82,5,General,Tops,Sweaters,538,123
960,960,1022,39,4,General,Bottoms,Jeans,187,149
961,961,949,28,5,General,Tops,Sweaters,26,130
963,963,1033,37,2,General Petite,Bottoms,Jeans,535,5
966,966,936,55,5,General,Tops,Sweaters,310,123
967,967,1047,43,3,General,Bottoms,Pants,521,10
968,968,936,32,5,General,Tops,Sweaters,452,123
969,969,868,55,5,General,Tops,Knits,222,96
970,970,1094,54,5,General,Dresses,Dresses,215,43
971,971,936,58,5,General,Tops,Sweaters,543,123
972,972,1094,67,1,General,Dresses,Dresses,348,43
973,973,1033,47,5,General Petite,Bottoms,Jeans,544,5
974,974,936,31,5,General,Tops,Sweaters,537,123
975,975,1094,36,5,General,Dresses,Dresses,221,43
977,977,936,21,4,General,Tops,Sweaters,546,123
978,978,1094,29,5,General,Dresses,Dresses,218,43
980,980,1094,36,3,General,Dresses,Dresses,221,43
981,981,936,41,5,General,Tops,Sweaters,548,123
982,982,1094,41,5,General,Dresses,Dresses,243,43
983,983,936,34,5,General,Tops,Sweaters,442,123
984,984,1094,41,5,General,Dresses,Dresses,243,43
985,985,878,33,5,General,Tops,Knits,45,105
987,987,1033,45,4,General Petite,Bottoms,Jeans,549,5
988,988,936,31,5,General,Tops,Sweaters,537,123
989,989,936,68,5,General,Tops,Sweaters,550,123
990,990,936,65,5,General,Tops,Sweaters,551,123
991,991,1033,51,5,General Petite,Bottoms,Jeans,552,5
992,992,878,69,3,General Petite,Tops,Knits,553,105
993,993,1094,48,3,General,Dresses,Dresses,372,43
994,994,936,41,3,General,Tops,Sweaters,548,123
995,995,1047,70,5,General,Bottoms,Pants,554,10
996,996,936,37,5,General,Tops,Sweaters,455,123
997,997,936,36,5,General,Tops,Sweaters,30,123
998,998,854,29,5,General Petite,Tops,Knits,472,85
999,999,936,34,5,General,Tops,Sweaters,442,123
1001,1001,1033,63,5,General Petite,Bottoms,Jeans,555,5
1002,1002,1033,49,4,General Petite,Bottoms,Jeans,556,5
1003,1003,936,35,3,General,Tops,Sweaters,557,123
1004,1004,1094,30,5,General,Dresses,Dresses,237,43
1005,1005,936,35,4,General,Tops,Sweaters,557,123
1006,1006,936,83,5,General,Tops,Sweaters,558,123
1007,1007,1047,67,5,General,Bottoms,Pants,408,10
1008,1008,1094,39,5,General,Dresses,Dresses,48,43
1009,1009,936,39,5,General,Tops,Sweaters,312,123
1010,1010,936,71,5,General,Tops,Sweaters,559,123
1011,1011,1047,34,5,General,Bottoms,Pants,14,10
1012,1012,1094,37,5,General,Dresses,Dresses,316,43
1013,1013,936,59,3,General,Tops,Sweaters,424,123
1014,1014,936,40,5,General,Tops,Sweaters,445,123
1015,1015,1094,27,5,General,Dresses,Dresses,527,43
1016,1016,936,28,3,General,Tops,Sweaters,26,123
1018,1018,936,47,5,General,Tops,Sweaters,560,123
1019,1019,936,42,5,General,Tops,Sweaters,561,123
1020,1020,936,31,5,General,Tops,Sweaters,537,123
1021,1021,868,26,4,General,Tops,Knits,217,96
1022,1022,854,59,1,General Petite,Tops,Knits,562,85
1023,1023,936,33,5,General,Tops,Sweaters,23,123
1024,1024,949,47,4,General,Tops,Sweaters,560,130
1025,1025,1094,46,5,General,Dresses,Dresses,343,43
1026,1026,936,24,5,General,Tops,Sweaters,563,123
1027,1027,1047,34,2,General,Bottoms,Pants,14,10
1028,1028,1083,53,4,General,Dresses,Dresses,8,33
1029,1029,949,38,5,General,Tops,Sweaters,34,130
1030,1030,949,35,5,General,Tops,Sweaters,557,130
1031,1031,949,58,5,General,Tops,Sweaters,543,130
1032,1032,909,33,3,General,Tops,Fine gauge,149,117
1033,1033,949,67,5,General,Tops,Sweaters,564,130
1034,1034,873,32,5,General,Tops,Knits,565,101
1035,1035,873,59,5,General,Tops,Knits,36,101
1036,1036,909,82,5,General,Tops,Fine gauge,566,117
1037,1037,1083,46,5,General Petite,Dresses,Dresses,481,33
1038,1038,873,34,5,General,Tops,Knits,368,101
1040,1040,1083,35,5,General Petite,Dresses,Dresses,143,33
1041,1041,949,42,5,General,Tops,Sweaters,561,130
1042,1042,949,35,5,General,Tops,Sweaters,557,130
1043,1043,909,41,4,General,Tops,Fine gauge,144,117
1044,1044,864,53,4,General,Tops,Knits,567,92
1045,1045,949,30,5,General,Tops,Sweaters,528,130
1046,1046,949,43,2,General,Tops,Sweaters,454,130
1047,1047,873,50,2,General,Tops,Knits,568,101
1048,1048,873,23,5,General,Tops,Knits,569,101
1049,1049,949,52,5,General,Tops,Sweaters,570,130
1050,1050,949,38,5,General,Tops,Sweaters,34,130
1051,1051,949,66,4,General,Tops,Sweaters,571,130
1052,1052,873,69,1,General,Tops,Knits,228,101
1053,1053,949,40,4,General,Tops,Sweaters,445,130
1054,1054,873,48,3,General,Tops,Knits,41,101
1055,1055,864,40,5,General,Tops,Knits,38,92
1056,1056,864,39,4,General,Tops,Knits,49,92
1057,1057,873,71,3,General,Tops,Knits,332,101
1058,1058,873,42,5,General,Tops,Knits,229,101
1059,1059,949,57,5,General,Tops,Sweaters,572,130
1060,1060,1083,54,4,General Petite,Dresses,Dresses,152,33
1061,1061,909,46,2,General,Tops,Fine gauge,573,117
1062,1062,949,23,5,General,Tops,Sweaters,574,130
1063,1063,949,44,2,General,Tops,Sweaters,444,130
1064,1064,949,45,5,General,Tops,Sweaters,432,130
1065,1065,864,22,5,General,Tops,Knits,318,92
1066,1066,864,35,5,General,Tops,Knits,223,92
1067,1067,873,52,5,General,Tops,Knits,96,101
1068,1068,1099,50,5,General Petite,Dresses,Dresses,575,47
1069,1069,1001,48,4,General,Bottoms,Skirts,363,144
1070,1070,829,41,4,General Petite,Tops,Blouses,260,72
1071,1071,815,53,5,General Petite,Tops,Blouses,125,62
1072,1072,1099,57,2,General Petite,Dresses,Dresses,576,47
1073,1073,831,20,5,General,Tops,Blouses,577,74
1075,1075,1099,42,4,General Petite,Dresses,Dresses,461,47
1076,1076,1094,53,5,General,Dresses,Dresses,8,43
1077,1077,831,26,3,General,Tops,Blouses,373,74
1078,1078,1001,39,2,General,Bottoms,Skirts,117,144
1079,1079,895,47,5,General,Tops,Fine gauge,255,111
1080,1080,831,46,5,General,Tops,Blouses,579,74
1081,1081,895,33,5,General,Tops,Fine gauge,149,111
1083,1083,1099,49,5,General Petite,Dresses,Dresses,581,47
1084,1084,1099,52,4,General Petite,Dresses,Dresses,582,47
1085,1085,868,55,4,General,Tops,Knits,222,96
1086,1086,831,27,5,General,Tops,Blouses,65,74
1087,1087,829,46,4,General Petite,Tops,Blouses,283,72
1088,1088,1099,41,5,General Petite,Dresses,Dresses,55,47
1089,1089,829,26,2,General Petite,Tops,Blouses,583,72
1090,1090,829,40,4,General Petite,Tops,Blouses,266,72
1091,1091,868,29,3,General,Tops,Knits,369,96
1092,1092,831,72,5,General,Tops,Blouses,584,74
